customer_id,quantity,selling_price,other_discount,coupon_discount,rented,income_bracket,coupon_id,Month,total,age_range_20,age_range_30,age_range_40,age_range_50,age_range_60,age_range_70,marital_status_Married,marital_status_Single,family_size_1,family_size_2,family_size_3,family_size_4,family_size_5,no_of_children_0,no_of_children_1,no_of_children_2,no_of_children_3,brand_type_Established,brand_type_Local,category_Bakery,"category_Dairy, Juices & Snacks",category_Flowers & Plants,category_Garden,category_Grocery,category_Meat,category_Miscellaneous,category_Natural Products,category_Packaged Meat,category_Pharmaceutical,category_Prepared Food,category_Salads,category_Seafood,category_Skin & Hair Care,category_Travel,category_Vegetables (cut),discount,delievry,fashion_cosmetic,grocery,transportation,ott,travel,restaurant,shopping,education,Pharmaceutical,Flowers & Plants,healthcare
123,1165,111960.56999999999,-17045.92,-961.75,0.0,3752.0,240614,5821,152428.18,0.0,0.0,0.0,938.0,0.0,0.0,938.0,0.0,0.0,938.0,0.0,0.0,0.0,938.0,0.0,0.0,0.0,797.0,141.0,0.0,0.0,0.0,0.0,624.0,93.0,0.0,11.0,155.0,52.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,1
124,1246,116893.05,-23701.94,-71.24,0.0,5286.0,184812,5830,190504.69,0.0,0.0,0.0,881.0,0.0,0.0,881.0,0.0,0.0,881.0,0.0,0.0,0.0,881.0,0.0,0.0,0.0,794.0,87.0,0.0,6.0,0.0,0.0,716.0,12.0,0.0,3.0,123.0,18.0,1.0,0.0,0.0,2.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0
128,3902,315799.01,-70905.15,-1548.75,0.0,3177.0,599443,20583,413347.26,0.0,0.0,3177.0,0.0,0.0,0.0,3177.0,0.0,0.0,0.0,3177.0,0.0,0.0,0.0,3177.0,0.0,0.0,2166.0,1011.0,0.0,4.0,6.0,0.0,1990.0,150.0,0.0,187.0,441.0,365.0,1.0,0.0,25.0,8.0,0.0,0.0,1,1,0,0,1,0,0,0,1,0,1,1,1
131,1247,126550.7,-33124.2,-5764.38,0.0,5300.0,250241,5504,161463.26,0.0,0.0,0.0,1060.0,0.0,0.0,0.0,1060.0,0.0,1060.0,0.0,0.0,0.0,1060.0,0.0,0.0,0.0,983.0,77.0,0.0,0.0,0.0,0.0,685.0,145.0,0.0,47.0,98.0,72.0,0.0,0.0,0.0,13.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0
132,2348,197033.45,-52267.02,-1629.62,0.0,4470.0,242161,10212,393553.39999999997,0.0,0.0,0.0,1490.0,0.0,0.0,0.0,1490.0,0.0,0.0,1490.0,0.0,0.0,0.0,1490.0,0.0,0.0,800.0,690.0,0.0,0.0,0.0,0.0,1006.0,48.0,0.0,74.0,322.0,22.0,0.0,0.0,18.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1
134,706,62124.47,-12606.16,0.0,0.0,2316.0,194210,3444,81034.06999999999,0.0,0.0,0.0,0.0,0.0,579.0,579.0,0.0,0.0,579.0,0.0,0.0,0.0,579.0,0.0,0.0,0.0,483.0,96.0,0.0,3.0,0.0,0.0,471.0,9.0,0.0,35.0,51.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
135,1088,98758.07,-18472.27,-89.05,0.0,1013.0,252450,5826,108827.47,0.0,0.0,1013.0,0.0,0.0,0.0,0.0,1013.0,1013.0,0.0,0.0,0.0,0.0,1013.0,0.0,0.0,0.0,816.0,197.0,0.0,3.0,6.0,0.0,626.0,24.0,0.0,100.0,96.0,129.0,0.0,0.0,24.0,2.0,3.0,0.0,1,0,0,0,1,0,1,0,0,0,0,1,1
136,1658,124530.81999999999,-26427.59,-126.45,0.0,1375.0,240937,8718,155280.5,0.0,0.0,0.0,0.0,1375.0,0.0,0.0,1375.0,0.0,1375.0,0.0,0.0,0.0,1375.0,0.0,0.0,0.0,1240.0,135.0,2.0,3.0,0.0,0.0,1139.0,45.0,0.0,34.0,119.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0
138,622,60054.58,-8969.26,-67.67999999999999,0.0,2510.0,108803,2799,86751.67,0.0,0.0,502.0,0.0,0.0,0.0,0.0,502.0,502.0,0.0,0.0,0.0,0.0,502.0,0.0,0.0,0.0,449.0,53.0,0.0,3.0,0.0,15.0,300.0,27.0,0.0,76.0,9.0,60.0,0.0,0.0,10.0,2.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0
140,1891,208873.35,-37126.93,-961.74,0.0,3222.0,300276,10147,265849.09,0.0,0.0,0.0,1611.0,0.0,0.0,1611.0,0.0,0.0,1611.0,0.0,0.0,0.0,1611.0,0.0,0.0,0.0,1162.0,449.0,1.0,20.0,17.0,0.0,937.0,68.0,0.0,187.0,233.0,108.0,9.0,0.0,7.0,24.0,0.0,0.0,1,1,1,0,1,0,0,0,0,0,0,1,1
141,3584,344921.04,-71676.03,-281.4,0.0,24957.0,645750,17095,617806.91,0.0,0.0,0.0,0.0,2773.0,0.0,2773.0,0.0,0.0,2773.0,0.0,0.0,0.0,2773.0,0.0,0.0,0.0,2180.0,593.0,0.0,59.0,3.0,0.0,1641.0,72.0,0.0,387.0,287.0,208.0,4.0,0.0,84.0,16.0,6.0,6.0,0,1,1,0,0,0,1,1,1,0,1,0,1
142,1899,88975.7,-24968.88,-156.74,0.0,4872.0,169629,7559,139187.33,0.0,0.0,0.0,1218.0,0.0,0.0,1218.0,0.0,0.0,1218.0,0.0,0.0,0.0,1218.0,0.0,0.0,0.0,426.0,792.0,0.0,0.0,0.0,3.0,1021.0,9.0,0.0,23.0,111.0,47.0,0.0,0.0,4.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,1
143,1250,75946.44,-24282.5,-78.37,0.0,1926.0,250179,5684,107046.59999999999,0.0,0.0,0.0,0.0,0.0,963.0,0.0,963.0,963.0,0.0,0.0,0.0,0.0,963.0,0.0,0.0,0.0,670.0,293.0,2.0,0.0,0.0,0.0,835.0,3.0,0.0,18.0,50.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
144,2626,176987.87,-23145.35,-106.86,0.0,9620.0,262911,13443,194805.52,0.0,0.0,2405.0,0.0,0.0,0.0,2405.0,0.0,0.0,2405.0,0.0,0.0,0.0,2405.0,0.0,0.0,0.0,662.0,1743.0,0.0,6.0,6.0,0.0,1773.0,146.0,1.0,194.0,161.0,45.0,3.0,0.0,64.0,6.0,0.0,0.0,0,1,0,0,1,0,0,1,1,0,0,1,1
149,2507,162170.69,-41687.66,-329.46999999999997,0.0,5850.0,417507,13170,216032.44,0.0,1950.0,0.0,0.0,0.0,0.0,0.0,1950.0,1950.0,0.0,0.0,0.0,0.0,1950.0,0.0,0.0,0.0,1537.0,413.0,0.0,0.0,0.0,0.0,1353.0,111.0,0.0,153.0,305.0,19.0,0.0,6.0,0.0,0.0,3.0,0.0,1,1,0,0,1,1,1,0,0,0,0,0,1
150,6804,398611.65,-92449.74,-2398.59,0.0,15280.0,694211,26563,843175.64,0.0,0.0,3820.0,0.0,0.0,0.0,0.0,3820.0,0.0,3820.0,0.0,0.0,0.0,3820.0,0.0,0.0,0.0,2373.0,1447.0,0.0,5.0,6.0,0.0,2894.0,69.0,0.0,171.0,291.0,338.0,3.0,0.0,3.0,37.0,3.0,0.0,1,1,1,0,1,0,1,1,1,0,1,1,1
151,3696,312721.47,-38555.39,-318.78000000000003,0.0,29376.0,548426,12804,564306.72,0.0,0.0,2448.0,0.0,0.0,0.0,2448.0,0.0,0.0,0.0,0.0,0.0,2448.0,0.0,0.0,0.0,2448.0,2061.0,387.0,4.0,0.0,9.0,0.0,1524.0,45.0,0.0,256.0,357.0,221.0,14.0,0.0,4.0,11.0,3.0,0.0,0,1,1,1,1,0,1,1,1,0,1,1,1
153,1876,106027.45999999999,-27747.44,-5141.74,1734.0,8670.0,215776,10627,115203.13,0.0,0.0,0.0,1734.0,0.0,0.0,0.0,1734.0,1734.0,0.0,0.0,0.0,0.0,1734.0,0.0,0.0,0.0,983.0,751.0,0.0,5.0,3.0,30.0,953.0,129.0,2.0,201.0,248.0,127.0,0.0,3.0,31.0,2.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,0,1,1
154,2408,179519.22,-26379.78,-404.28,0.0,10104.0,415974,10848,244884.28,0.0,0.0,0.0,1684.0,0.0,0.0,1684.0,0.0,0.0,0.0,0.0,0.0,1684.0,0.0,0.0,0.0,1684.0,1417.0,267.0,5.0,0.0,3.0,0.0,728.0,30.0,3.0,181.0,235.0,491.0,2.0,0.0,4.0,2.0,0.0,0.0,0,1,0,1,1,0,0,1,1,0,1,0,1
155,1821,168622.72,-27131.44,-527.17,0.0,7115.0,315462,9078,238901.52,0.0,0.0,0.0,0.0,0.0,1423.0,0.0,1423.0,0.0,1423.0,0.0,0.0,0.0,1423.0,0.0,0.0,0.0,1091.0,332.0,2.0,33.0,12.0,3.0,875.0,15.0,0.0,250.0,87.0,100.0,9.0,0.0,24.0,13.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,1,1
158,3688,251103.34,-112264.81999999999,-8448.8,0.0,20072.0,452998,15735,422350.93,0.0,0.0,2509.0,0.0,0.0,0.0,2509.0,0.0,0.0,0.0,0.0,2509.0,0.0,0.0,0.0,2509.0,0.0,1529.0,980.0,0.0,7.0,3.0,3.0,1749.0,62.0,3.0,249.0,278.0,135.0,2.0,0.0,16.0,2.0,0.0,0.0,1,1,0,1,1,0,0,1,1,0,0,1,1
159,718,45160.49,-9574.59,-142.48,655.0,655.0,122700,3444,51900.89,0.0,0.0,655.0,0.0,0.0,0.0,655.0,0.0,0.0,0.0,655.0,0.0,0.0,0.0,655.0,0.0,0.0,408.0,247.0,0.0,0.0,3.0,3.0,511.0,21.0,0.0,30.0,71.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0
161,4838,340026.58,-94053.94,-2599.87,0.0,3242.0,570391,18924,637342.87,0.0,0.0,0.0,3242.0,0.0,0.0,0.0,3242.0,3242.0,0.0,0.0,0.0,0.0,3242.0,0.0,0.0,0.0,2167.0,1075.0,0.0,15.0,0.0,0.0,2234.0,195.0,0.0,83.0,499.0,138.0,0.0,0.0,72.0,0.0,6.0,0.0,1,1,0,0,1,0,1,0,1,0,0,0,1
162,4255,348563.66,-44884.5,-4912.65,0.0,16420.0,859231,19330,483343.33,0.0,3284.0,0.0,0.0,0.0,0.0,0.0,3284.0,0.0,3284.0,0.0,0.0,0.0,3284.0,0.0,0.0,0.0,2632.0,652.0,0.0,1.0,6.0,0.0,2388.0,66.0,0.0,280.0,160.0,346.0,3.0,0.0,0.0,31.0,0.0,3.0,1,1,1,0,1,1,0,1,1,0,1,1,1
163,1619,106248.72,-23023.84,-69.44999999999999,0.0,3306.0,127276,6354,205189.49,0.0,1102.0,0.0,0.0,0.0,0.0,0.0,1102.0,0.0,0.0,1102.0,0.0,0.0,0.0,0.0,1102.0,0.0,516.0,586.0,0.0,6.0,0.0,0.0,772.0,74.0,0.0,51.0,142.0,17.0,0.0,0.0,40.0,0.0,0.0,0.0,1,0,0,1,1,1,0,0,0,0,0,0,1
167,1921,170418.56,-31061.46,-326.28999999999996,0.0,6664.0,273017,10704,220776.99,0.0,0.0,0.0,1666.0,0.0,0.0,0.0,1666.0,0.0,1666.0,0.0,0.0,0.0,1666.0,0.0,0.0,0.0,1373.0,293.0,0.0,83.0,0.0,18.0,888.0,118.0,0.0,192.0,238.0,66.0,5.0,3.0,48.0,7.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,1,1
168,842,73657.87,-19532.829999999998,0.0,0.0,4758.0,193901,5382,80570.55,0.0,0.0,0.0,793.0,0.0,0.0,0.0,793.0,0.0,793.0,0.0,0.0,0.0,793.0,0.0,0.0,0.0,697.0,96.0,0.0,24.0,3.0,0.0,556.0,0.0,0.0,102.0,12.0,87.0,3.0,0.0,6.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0
174,1689,146039.63,-29654.19,0.0,0.0,5176.0,195619,8353,216717.63,0.0,0.0,1294.0,0.0,0.0,0.0,0.0,1294.0,1294.0,0.0,0.0,0.0,0.0,1294.0,0.0,0.0,0.0,784.0,510.0,0.0,0.0,0.0,0.0,756.0,147.0,0.0,138.0,163.0,74.0,1.0,0.0,15.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1
178,982,70579.14,-22869.75,-357.98,0.0,3175.0,145211,3388,125797.04,0.0,0.0,635.0,0.0,0.0,0.0,0.0,635.0,635.0,0.0,0.0,0.0,0.0,635.0,0.0,0.0,0.0,421.0,214.0,0.0,0.0,0.0,0.0,521.0,25.0,0.0,60.0,15.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0
179,1530,133482.0,-21881.81,-2842.4199999999996,0.0,4692.0,268727,6524,175420.63,0.0,0.0,0.0,1173.0,0.0,0.0,0.0,1173.0,1173.0,0.0,0.0,0.0,0.0,1173.0,0.0,0.0,0.0,993.0,180.0,0.0,6.0,6.0,0.0,774.0,3.0,3.0,96.0,166.0,102.0,11.0,0.0,6.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,1,0,0,1,0
180,1510,148844.77,-25245.64,-796.8199999999999,0.0,6340.0,284960,6357,183457.74,0.0,1268.0,0.0,0.0,0.0,0.0,1268.0,0.0,0.0,1268.0,0.0,0.0,0.0,1268.0,0.0,0.0,0.0,1097.0,171.0,0.0,0.0,3.0,0.0,860.0,4.0,0.0,74.0,117.0,191.0,5.0,9.0,0.0,5.0,0.0,0.0,1,1,0,0,1,1,0,0,0,0,1,0,0
185,1916,126581.31,-16542.5,0.0,0.0,11025.0,185618,11096,153748.91,0.0,0.0,0.0,1575.0,0.0,0.0,0.0,1575.0,1575.0,0.0,0.0,0.0,0.0,1575.0,0.0,0.0,0.0,986.0,589.0,8.0,69.0,6.0,3.0,1111.0,5.0,3.0,301.0,7.0,55.0,4.0,0.0,0.0,0.0,3.0,0.0,0,1,0,0,1,0,1,1,1,0,0,1,1
186,2892,198728.52,-43314.3,-35.62,0.0,8368.0,318534,12525,313880.43,0.0,2092.0,0.0,0.0,0.0,0.0,0.0,2092.0,0.0,2092.0,0.0,0.0,0.0,2092.0,0.0,0.0,0.0,1171.0,921.0,0.0,0.0,3.0,3.0,1661.0,105.0,0.0,15.0,181.0,117.0,1.0,0.0,6.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,1,0,0,1,1
189,3410,226830.09,-76614.06999999999,-2885.21,0.0,12590.0,466670,13456,321866.74,0.0,2518.0,0.0,0.0,0.0,0.0,2518.0,0.0,0.0,0.0,0.0,2518.0,0.0,0.0,0.0,2518.0,0.0,1940.0,578.0,6.0,27.0,0.0,0.0,1931.0,107.0,0.0,95.0,166.0,156.0,0.0,0.0,30.0,0.0,0.0,0.0,1,1,0,1,1,1,0,1,1,0,0,0,1
191,2033,187161.35,-31477.38,-181.66,0.0,1475.0,335034,9586,299875.35,0.0,0.0,0.0,0.0,1475.0,0.0,1475.0,0.0,0.0,1475.0,0.0,0.0,0.0,1475.0,0.0,0.0,0.0,1100.0,375.0,0.0,0.0,0.0,0.0,923.0,110.0,6.0,73.0,237.0,49.0,3.0,0.0,71.0,0.0,3.0,0.0,1,1,0,0,0,0,1,0,1,0,0,0,1
192,3447,307638.3,-68143.44,-324.15,0.0,11660.0,589976,13460,375912.02999999997,0.0,0.0,2915.0,0.0,0.0,0.0,2915.0,0.0,0.0,0.0,0.0,2915.0,0.0,0.0,0.0,2915.0,0.0,2531.0,384.0,0.0,3.0,0.0,0.0,1914.0,78.0,3.0,193.0,484.0,100.0,4.0,0.0,102.0,34.0,0.0,0.0,0,1,1,1,1,0,0,1,1,0,0,0,1
193,740,76664.68,-10966.01,0.0,0.0,2264.0,142203,3853,110000.09,0.0,0.0,0.0,566.0,0.0,0.0,0.0,566.0,0.0,0.0,566.0,0.0,0.0,0.0,566.0,0.0,0.0,496.0,70.0,0.0,1.0,3.0,0.0,377.0,6.0,0.0,29.0,10.0,87.0,0.0,0.0,4.0,49.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0
195,3547,303287.48,-71657.91,-356.2,0.0,15050.0,549589,16482,377197.33999999997,0.0,3010.0,0.0,0.0,0.0,0.0,0.0,3010.0,0.0,3010.0,0.0,0.0,0.0,3010.0,0.0,0.0,0.0,2031.0,979.0,0.0,3.0,3.0,0.0,1708.0,60.0,0.0,87.0,453.0,666.0,4.0,0.0,26.0,0.0,0.0,0.0,1,1,0,0,1,1,0,1,1,0,1,0,1
197,2235,132165.87,-55691.25,-4816.139999999999,0.0,7192.0,307799,10875,195677.3,1798.0,0.0,0.0,0.0,0.0,0.0,0.0,1798.0,0.0,0.0,0.0,1798.0,0.0,0.0,0.0,1798.0,0.0,952.0,846.0,0.0,2.0,0.0,0.0,1242.0,81.0,0.0,108.0,284.0,51.0,0.0,0.0,24.0,0.0,6.0,0.0,1,0,0,1,1,1,1,0,0,0,0,0,1
201,2432,139475.22,-20789.739999999998,0.0,0.0,9744.0,301942,8165,293956.3,0.0,0.0,0.0,1624.0,0.0,0.0,0.0,1624.0,0.0,0.0,1624.0,0.0,0.0,0.0,1624.0,0.0,0.0,1278.0,346.0,2.0,27.0,0.0,0.0,936.0,6.0,0.0,86.0,122.0,438.0,2.0,0.0,0.0,5.0,0.0,0.0,0,1,0,0,1,0,0,1,1,0,1,0,0
202,2051,166147.37,-29283.89,-1656.6299999999999,0.0,8064.0,341459,8065,284368.81,0.0,0.0,0.0,1344.0,0.0,0.0,1344.0,0.0,0.0,1344.0,0.0,0.0,0.0,1344.0,0.0,0.0,0.0,1202.0,142.0,0.0,6.0,0.0,0.0,864.0,57.0,0.0,77.0,194.0,119.0,2.0,0.0,16.0,6.0,0.0,3.0,1,0,0,0,1,0,0,0,1,0,0,0,1
204,1825,121752.70999999999,-32441.96,-108.64,0.0,5980.0,248364,8793,166856.99,0.0,0.0,0.0,1495.0,0.0,0.0,0.0,1495.0,0.0,0.0,0.0,1495.0,0.0,0.0,0.0,0.0,1495.0,636.0,859.0,0.0,12.0,9.0,0.0,1113.0,30.0,0.0,100.0,180.0,36.0,2.0,0.0,13.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,1
205,2456,209055.52,-34656.38,-3797.71,0.0,11886.0,325916,10587,334378.35,0.0,0.0,0.0,1698.0,0.0,0.0,1698.0,0.0,0.0,1698.0,0.0,0.0,0.0,1698.0,0.0,0.0,0.0,1296.0,402.0,2.0,3.0,0.0,0.0,1128.0,213.0,3.0,157.0,71.0,104.0,7.0,0.0,2.0,8.0,0.0,0.0,0,1,0,0,1,0,0,1,1,0,0,0,1
207,2829,260115.2,-35621.26,-2411.44,0.0,12215.0,418253,15691,301597.41,0.0,0.0,0.0,2443.0,0.0,0.0,0.0,2443.0,2443.0,0.0,0.0,0.0,0.0,2443.0,0.0,0.0,0.0,1723.0,720.0,0.0,239.0,3.0,6.0,1459.0,6.0,0.0,414.0,52.0,169.0,12.0,0.0,71.0,12.0,0.0,0.0,0,1,1,0,1,0,0,1,1,0,1,1,1
209,886,71963.19,-6147.96,0.0,0.0,5160.0,183819,5509,74227.21,0.0,860.0,0.0,0.0,0.0,0.0,0.0,860.0,860.0,0.0,0.0,0.0,0.0,860.0,0.0,0.0,0.0,689.0,171.0,2.0,0.0,6.0,0.0,567.0,48.0,0.0,96.0,26.0,100.0,4.0,0.0,5.0,6.0,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,1,0
212,2157,152422.71,-34894.35,-124.67,0.0,12416.0,344981,7646,231169.78,0.0,0.0,1552.0,0.0,0.0,0.0,1552.0,0.0,0.0,0.0,0.0,0.0,1552.0,0.0,0.0,0.0,1552.0,1014.0,538.0,2.0,9.0,0.0,0.0,1201.0,28.0,0.0,108.0,56.0,131.0,0.0,3.0,6.0,8.0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,0,0,1
214,3527,243811.9,-83201.47,-6440.46,0.0,2432.0,558844,15640,426487.39999999997,0.0,0.0,0.0,2432.0,0.0,0.0,2432.0,0.0,0.0,2432.0,0.0,0.0,0.0,2432.0,0.0,0.0,0.0,2129.0,303.0,0.0,8.0,3.0,6.0,2157.0,3.0,0.0,36.0,31.0,177.0,3.0,2.0,4.0,2.0,0.0,0.0,1,1,0,0,1,0,0,0,1,0,1,1,0
223,1368,111723.97,-22874.989999999998,0.0,0.0,4675.0,157364,5676,164940.86,0.0,0.0,0.0,0.0,0.0,935.0,935.0,0.0,0.0,935.0,0.0,0.0,0.0,935.0,0.0,0.0,0.0,556.0,379.0,0.0,0.0,0.0,0.0,504.0,72.0,0.0,116.0,109.0,124.0,0.0,0.0,10.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
225,385,42354.1,-3858.02,0.0,0.0,1600.0,54284,1769,52438.18,0.0,0.0,0.0,320.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,320.0,0.0,243.0,77.0,0.0,0.0,0.0,0.0,176.0,9.0,0.0,36.0,21.0,36.0,2.0,0.0,8.0,32.0,0.0,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0
226,2390,308474.83,-86134.9,-1049.0,0.0,9515.0,368582,13029,404276.26,0.0,0.0,0.0,1903.0,0.0,0.0,0.0,1903.0,1903.0,0.0,0.0,0.0,0.0,1903.0,0.0,0.0,0.0,1363.0,540.0,0.0,0.0,0.0,0.0,788.0,105.0,0.0,134.0,336.0,502.0,0.0,0.0,38.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,1,0,1,0,1
227,1044,102376.23,-15860.72,-37.410000000000004,0.0,6966.0,99130,4774,160325.47,0.0,0.0,0.0,774.0,0.0,0.0,774.0,0.0,0.0,774.0,0.0,0.0,0.0,774.0,0.0,0.0,0.0,582.0,192.0,0.0,27.0,3.0,0.0,354.0,45.0,6.0,119.0,155.0,58.0,2.0,0.0,0.0,5.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0
228,3510,296056.3,-49871.49,-3188.41,0.0,11364.0,687174,17516,383040.05,0.0,2841.0,0.0,0.0,0.0,0.0,2841.0,0.0,0.0,0.0,0.0,0.0,2841.0,0.0,0.0,0.0,2841.0,2365.0,476.0,0.0,21.0,0.0,0.0,1824.0,57.0,0.0,97.0,414.0,406.0,0.0,0.0,8.0,14.0,0.0,0.0,1,1,1,1,1,1,0,1,1,0,1,0,1
230,3255,323003.95,-44095.36,-483.0,0.0,13240.0,595420,17542,449101.18,0.0,0.0,2648.0,0.0,0.0,0.0,0.0,2648.0,0.0,2648.0,0.0,0.0,0.0,2648.0,0.0,0.0,0.0,1956.0,692.0,0.0,4.0,15.0,0.0,1658.0,135.0,6.0,255.0,280.0,256.0,2.0,0.0,9.0,28.0,0.0,0.0,0,1,1,0,1,0,0,1,1,0,1,1,1
231,4514,248920.25,-57078.57,-1637.44,0.0,18960.0,712494,22019,360034.57,0.0,0.0,0.0,3792.0,0.0,0.0,0.0,3792.0,3792.0,0.0,0.0,0.0,0.0,3792.0,0.0,0.0,0.0,2581.0,1211.0,0.0,12.0,3.0,3.0,3180.0,84.0,2.0,180.0,167.0,126.0,1.0,6.0,19.0,9.0,0.0,0.0,1,1,1,0,1,0,0,1,1,0,0,1,1
232,1117,95235.79,-15397.36,-374.01,0.0,5245.0,201349,5720,103676.68,0.0,0.0,0.0,0.0,0.0,1049.0,0.0,1049.0,1049.0,0.0,0.0,0.0,0.0,1049.0,0.0,0.0,0.0,730.0,319.0,0.0,0.0,3.0,0.0,700.0,30.0,0.0,71.0,109.0,84.0,0.0,0.0,46.0,0.0,0.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1
235,3006,262078.3,-109406.66,-11950.74,0.0,12345.0,638638,15314,395467.87,0.0,0.0,0.0,0.0,2469.0,0.0,2469.0,0.0,0.0,2469.0,0.0,0.0,0.0,2469.0,0.0,0.0,0.0,1969.0,500.0,2.0,7.0,3.0,0.0,2056.0,25.0,3.0,103.0,119.0,82.0,16.0,0.0,53.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,1,0,0,0,1
238,1126,88012.99,-19083.89,-196.98,0.0,4825.0,191772,3861,111857.36,0.0,0.0,0.0,0.0,0.0,965.0,0.0,965.0,0.0,965.0,0.0,0.0,0.0,965.0,0.0,0.0,0.0,591.0,374.0,0.0,0.0,0.0,3.0,580.0,99.0,0.0,125.0,91.0,54.0,2.0,0.0,7.0,4.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
239,6819,490362.9,-91349.43,-792.5,0.0,27906.0,924649,28635,731697.89,0.0,0.0,4651.0,0.0,0.0,0.0,4651.0,0.0,0.0,0.0,4651.0,0.0,0.0,0.0,4651.0,0.0,0.0,2997.0,1654.0,0.0,4.0,44.0,12.0,3322.0,126.0,6.0,386.0,316.0,340.0,23.0,0.0,42.0,30.0,0.0,0.0,0,1,1,0,1,0,0,1,1,0,1,1,1
242,1348,113681.74,-29276.76,0.0,0.0,5760.0,320207,7092,141505.33,0.0,0.0,0.0,1152.0,0.0,0.0,1152.0,0.0,0.0,1152.0,0.0,0.0,0.0,1152.0,0.0,0.0,0.0,739.0,413.0,0.0,0.0,0.0,0.0,912.0,39.0,0.0,69.0,84.0,14.0,0.0,12.0,20.0,2.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0
243,1320,107101.37,-31476.399999999998,-1421.1399999999999,0.0,6070.0,230544,7508,120770.6,0.0,0.0,0.0,0.0,1214.0,0.0,1214.0,0.0,0.0,1214.0,0.0,0.0,0.0,1214.0,0.0,0.0,0.0,867.0,347.0,0.0,3.0,3.0,6.0,677.0,30.0,0.0,275.0,99.0,75.0,5.0,2.0,11.0,28.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,1,1
245,1081,106993.72,-18722.57,-952.81,0.0,3740.0,159464,4477,129881.69,0.0,935.0,0.0,0.0,0.0,0.0,0.0,935.0,0.0,935.0,0.0,0.0,0.0,0.0,935.0,0.0,0.0,561.0,374.0,0.0,0.0,3.0,0.0,584.0,21.0,0.0,28.0,100.0,193.0,0.0,0.0,3.0,3.0,0.0,0.0,1,0,0,0,1,1,0,0,0,0,1,0,0
246,2616,220406.31,-33873.32,-705.25,0.0,8575.0,274556,10341,597614.75,0.0,0.0,0.0,1715.0,0.0,0.0,0.0,1715.0,1715.0,0.0,0.0,0.0,0.0,1715.0,0.0,0.0,0.0,1313.0,402.0,12.0,135.0,0.0,0.0,1000.0,77.0,12.0,292.0,98.0,85.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,1,0,0,0,1
248,2997,180031.35,-48475.909999999996,-1649.2,0.0,7578.0,415588,13924,234815.84,0.0,0.0,2526.0,0.0,0.0,0.0,0.0,2526.0,2526.0,0.0,0.0,0.0,0.0,2526.0,0.0,0.0,0.0,1843.0,683.0,0.0,0.0,0.0,0.0,1863.0,84.0,0.0,114.0,409.0,31.0,0.0,3.0,22.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,1
249,1271,117491.73,-22552.33,-1738.23,0.0,5065.0,215312,7119,156743.97,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,1013.0,1013.0,0.0,0.0,0.0,0.0,1013.0,0.0,0.0,0.0,833.0,180.0,0.0,12.0,16.0,0.0,569.0,57.0,12.0,85.0,107.0,125.0,3.0,0.0,12.0,15.0,0.0,0.0,1,1,1,0,1,1,0,0,1,0,0,1,0
